DATA_CENTER,JOB,USER_CD_1,USER_CD_2,USER_CD_3,USER_CD_4,DESCRIPTION,SMS_1,SMS_2,SMS_3,SMS_4,ERROR_DESCRIPTION
pctmla01,YDBD0031_S01,293,722,,,포인트리고객등록,Y,Y,,,"SMS통보, 출근후처리"
pctmla01,sww16b0.mld,1628,1203,,,적재-임직원계좌입출금한도정보,Y,Y,,,즉시연락
pctmla01,sww17b0.mld,1628,1203,,,적재-임직원계좌입출금한도정보,Y,Y,,,즉시연락
pctmla01,T_SSBD9000_DS,1203,,,,KB 증거금 재계산 시작_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S001,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S002,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S003,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S004,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S005,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S006,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S007,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S008,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S009,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S010,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S011,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S012,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S013,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S014,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S015,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S016,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S017,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S018,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S019,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S020,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S021,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S022,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S023,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_S024,1203,,,,KB 증거금 재계산_손창수,,,,,즉시 연락
pctmla01,T_SSBD9000_DE,1203,,,,KB 증거금 재계산 종료_손창수,,,,,즉시 연락
pctmla01,SXBD0022_S01,578,1629,2278,,,Y,Y,Y,,즉시연락
pctmla01,SSBD0008_S01,621,,,,,Y,,,,즉시연락
pctmla01,T_SWBM9007_S000,592,,,,금융소득종합과세 DM 0 001 001 20170101 20171231 0,,,,,즉시 연락
pctmla01,T_T_SWBM9007_S001,592,,,,,Y,,,,즉시연락
pctmla01,T_SWBM9007_S013,592,,,,금융소득종합과세 DM 0 121 130 20170101 20171231 0,,,,,즉시 연락
pctmla01,T_ITBR0004,1133,,,,,Y,,,,즉시연락
pctmla01,YDBM0014_S59,293,722,,,OCB현금상환 입금처리9,Y,Y,,,즉시연락
pctmla01,T_WDBD1030_20150826,937,,,,보유종목매수일별손익,Y,,,,에러무시
pctmla01,CBBD0013_S01,620,2039,,,,Y,Y,,,즉시연락
pctmla01,T_NEBD1110_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1011_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1120_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1130_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1140_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1012_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_AFBD1150_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1149_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2106_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1150_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1151_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2104_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2107_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2101_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2102_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2103_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7110_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7120_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7130_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7140_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7150_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7160_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7170_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7180_0324_1,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7180_0324_2,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7190_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IOBD7100_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2200_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_BCBD1100_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_BCBD1200_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2109_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2201_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD2108_0324,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_YTBD1110_0325,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_YTBD1120_0325,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_YTBD1130_0325,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1201_0225,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_NEBD1202_0225,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_YGBD0035,603,,,,,Y,,,,즉시연락
pctmla01,WRBD0028_S01,584,273,,,,Y,Y,,,즉시연락
pctmla01,T_CBBT0011_S01,555,,,,,Y,,,,즉시연락
pctmla01,SPBD0527_S11,564,2868,2041,,,Y,Y,Y,,즉시연락
pctmla01,SPBD0527_S13,564,2868,2041,,,Y,Y,Y,,즉시연락
pctmla01,SPBD0527_S15,564,2868,2041,,,Y,Y,Y,,즉시연락
pctmla01,SPBD0558_S12,564,2868,2041,,,Y,Y,Y,,즉시연락
pctmla01,SRBD0174_S01,1190,577,,,,Y,Y,,,즉시연락
pctmla01,SWBD0011_S04,602,613,1630,,,Y,Y,Y,,즉시연락
pctmla01,SPBD0164_S01,812,588,,,,Y,Y,,,즉시연락
pctmla01,T_IZBD7180_1_0225,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,T_IZBD7180_2_0225,712,,,,MIS 이행,Y,,,,즉시연락
pctmla01,SARD0042_S20,620,2039,,,계좌원장 출력용 계좌정보 월말SAM 생성(089-097),Y,Y,Y,,즉시연락
pctmla01,SARD0001_S23,620,2039,,,계좌원장 출력용 계좌정보 반기SAM 생성(365-365),Y,Y,,,즉시연락
pctmla01,SPBM0136_S01,812,588,,,온라인펀드캐쉬백월말월초회계처리,Y,Y,,,즉시연락
pctmla01,SPBM0135_S01,812,588,,,온라인펀드캐쉬백지급,Y,Y,,,즉시연락
pctmla01,hpp32b.ett,1628,1203,,,추출-은행증권페어링정보,Y,Y,,,1회 재작업
pctmla01,hpp32b0.mld,1628,1203,,,적재-은행증권페어링정보,Y,Y,,,즉시연락
pctmla01,hpp33b.ett,1628,1203,,,추출-은행점포시너지정보,Y,Y,,,1회 재작업
pctmla01,hpp33b0.mld,1628,1203,,,적재-은행점포시너지정보,Y,Y,,,즉시연락
pctmla01,T_SLBD0059,723,,,,,Y,,,,즉시연락
pctmla01,T_SLBD0059_S01,560,,,,담보부족집계_함은혁,,,,,즉시 연락
pctmla01,yzm10b0.mld_test,815,1203,,,적재-자산가중치정보,Y,Y,,,즉시연락
pctmla01,spb46b0.mld,1628,1203,,,적재-외화사채전단채매매내역,Y,Y,,,즉시연락
pctmla01,siz19b0.mld,1628,1203,,,적재-업무별종목관리,Y,Y,,,즉시연락
pctmla01,saa77b0.mld,1628,1203,,,적재-파생ETF거래신청,Y,Y,,,즉시연락
pctmla01,saa84b0.mld,1628,1203,,,적재-ETN거래신청,Y,Y,,,즉시연락
pctmla01,saa86b0.mld,1628,1203,,,적재-장외파생상품투자자정보확인서정보,Y,Y,,,즉시연락
pctmla01,T_WDBD1030_20150410,937,,,,보유종목매수일별손익,Y,,,,에러무시
pctmla01,T_WDBD2022_20150410,937,,,,클리닉증세진단대상거래,,,,,에러무시
pctmla01,T_WDBD2021_20150410,937,,,,클리닉증세발생거래내역,,,,,에러무시
pctmla01,T_WDBD1020_20150728,937,,,,매도종목매수일별손익,,,,,에러무시
pctmla01,T_WDBD1030_20150728,937,,,,보유종목매수일별손익,Y,,,,에러무시
pctmla01,T_WDBD2022_20150728,937,,,,클리닉증세진단대상거래,,,,,에러무시
pctmla01,T_WDBD0011_20150729,937,,,,Volatility Index,,,,,에러무시
pctmla01,T_WDBD1010_20150729,937,,,,종목별매수일별잔고,,,,,에러무시
pctmla01,T_WDBD1011_20150729,937,,,,주식종목매도일별내역,,,,,에러무시
pctmla01,T_WDBD1020_20150729,937,,,,매도종목매수일별손익,,,,,에러무시
pctmla01,T_WDBD1030_20150729,937,,,,보유종목매수일별손익,Y,,,,에러무시
pctmla01,T_WDBD2022_20150729,937,,,,클리닉증세진단대상거래,,,,,에러무시
pctmla01,T_WDBD2021_20150729,937,,,,클리닉증세발생거래내역,,,,,에러무시
pctmla01,T_WDBD0011_20150730,937,,,,Volatility Index,,,,,에러무시
pctmla01,T_WDBD1010_20150730,937,,,,종목별매수일별잔고,,,,,에러무시
pctmla01,T_WDBD1011_20150730,937,,,,주식종목매도일별내역,,,,,에러무시
pctmla01,T_WDBD1020_20150730,937,,,,매도종목매수일별손익,,,,,에러무시
pctmla01,T_WDBD1030_20150730,937,,,,보유종목매수일별손익,Y,,,,에러무시
pctmla01,02C1_SI_DS,592,293,,,,Y,Y,,,즉시연락
pctmla01,SLBM0006_S32,576,560,2559,,CMA 마이너스담보대출 정기이자징수 처리,Y,Y,Y,,즉시연락
pctmla01,vmb15b.ett,1628,1203,,,추출-WRAP운용포트폴리오,Y,Y,,,1회 재작업
pctmla01,vmb21b.ett,1628,1203,,,추출-WRAP상품정보,Y,Y,,,1회 재작업
pctmla01,01E1_VM2_DS,1724,592,958,,시작 SIGNAL,Y,Y,Y,,즉시연락
pctmla01,VMBD0011_S01,1724,592,958,,UMA운용PF구성이력적용,Y,Y,Y,Y,즉시연락
pctmla01,VMBD0009_S01,1724,592,958,,자산배분변경PF계좌관리,Y,Y,Y,Y,즉시연락
pctmla01,VMBD0005_S02,1724,592,958,,운용계좌생성,Y,Y,Y,Y,즉시연락
pctmla01,VMBD0006_S01,1724,592,958,,운용PF전환신청내역처리,Y,Y,Y,Y,즉시연락
pctmla01,VMBD0007_S02,1724,592,958,,운용지시금액대체처리,Y,Y,Y,Y,즉시연락
pctmla01,VMBD0012_S01,1724,592,958,,MP설정이력적용,Y,Y,Y,Y,즉시연락
